ref,uid,pool_size,roles_clean,industries_clean,location_clean,latitude,longitude,city,state,cleaned_roles,gpt_industry,PC URL
675b263a6c72cd6a8c9ffe4d,673616bb63f1786f5e87cfdb,86,"co, dinat, dispatcher, load, logistics, logistics co, planner",,Rochester,43.1565779,-77.6088465,Rochester,New York,"dinat, dispatcher, load, logistics, logistics co, planner",Logistics,https://app-next.findem.io/searches/675b263a6c72cd6a8c9ffe4d?joid=673616bb63f1786f5e87cfdb&redirect_joid=673616bb63f1786f5e87cfdb&back=search
675b49a26c72cde6c39ffe59,673ccb2c5cd56259d461edab,6942,63c0faf0068edc34f8ecbda9,,Salt Lake City,40.7605601,-111.8881397,Salt Lake City,Utah,,Other,https://app-next.findem.io/searches/675b49a26c72cde6c39ffe59?joid=673ccb2c5cd56259d461edab&redirect_joid=673ccb2c5cd56259d461edab&back=search
675b319f6c72cd9f729ffe4e,67195c2a2f41f3621ad4e1de,37004,"advis, financial, financial planner, investment, manager, wealth",,New York,40.7127753,-74.0059728,New York,New York,"advis, financial, financial planner, investment, manager, wealth",Finance,https://app-next.findem.io/searches/675b319f6c72cd9f729ffe4e?joid=67195c2a2f41f3621ad4e1de&redirect_joid=67195c2a2f41f3621ad4e1de&back=search
675aea7d6c72cdeb859ffe25,6759f97d036c81fbffa33a76,7489,"food service team member, server",,Cary,35.7890402,-78.7797644,Cary,North Carolina,"food service team member, server",Hospitality,https://app-next.findem.io/searches/675aea7d6c72cdeb859ffe25?joid=6759f97d036c81fbffa33a76&redirect_joid=6759f97d036c81fbffa33a76&back=search
675b4f5c6c72cdb44c9ffe5a,675b4e6f9722d7a5e21e3a75,704,"66367e7e70ac396737ca2d1b, certified nursing assistant",,New Orleans,29.9508941,-90.0758356,New Orleans,Louisiana,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/675b4f5c6c72cdb44c9ffe5a?joid=675b4e6f9722d7a5e21e3a75&redirect_joid=675b4e6f9722d7a5e21e3a75&back=search
675b50726c72cd606a9ffe5b,675b504089970e4476139605,6879,672882ed488d3d0167ac3ac0,,Costa Mesa,33.6638439,-117.9047429,Costa Mesa,California,,Other,https://app-next.findem.io/searches/675b50726c72cd606a9ffe5b?joid=675b504089970e4476139605&redirect_joid=675b504089970e4476139605&back=search
675af49b6c72cd6b249ffe2d,675af3a989970eec361395e3,37,,,Baldwinsville,43.1586786,-76.3327095,Baldwinsville,New York,,Other,https://app-next.findem.io/searches/675af49b6c72cd6b249ffe2d?joid=675af3a989970eec361395e3&redirect_joid=675af3a989970eec361395e3&back=search
675b58ad6c72cd37099ffe5e,675b589d89970ea7bc13960c,2323,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Salt Lake City,40.7605601,-111.8881397,Salt Lake City,Utah,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/675b58ad6c72cd37099ffe5e?joid=675b589d89970ea7bc13960c&redirect_joid=675b589d89970ea7bc13960c&back=search
675aea206c72cd68b89ffe24,675ae9c9188fb966d3a8071d,10,"alarm systems, fire, security alarm, security alarm technician, security systems, technician",,Dunellen,40.5919277,-74.4629562,Dunellen,New Jersey,"alarm systems, fire, security alarm, security alarm technician, security systems, technician",Other,https://app-next.findem.io/searches/675aea206c72cd68b89ffe24?joid=675ae9c9188fb966d3a8071d&redirect_joid=675ae9c9188fb966d3a8071d&back=search
675b089d6c72cd72a49ffe3d,675b084233be9b60569fab00,41,"educat, math, teacher, tut",,New Jersey,40.0583238,-74.4056612,,New Jersey,"educat, math, teacher, tut",Education,https://app-next.findem.io/searches/675b089d6c72cd72a49ffe3d?joid=675b084233be9b60569fab00&redirect_joid=675b084233be9b60569fab00&back=search
675b66f06c72cdfd809ffe60,675b66d833be9bf5599fab18,1798,"home loan, loan, m, officer, tgage loan, tgage loan officer",,Troy,,,,,"home loan, loan, officer, tgage loan, tgage loan officer",Finance,https://app-next.findem.io/searches/675b66f06c72cdfd809ffe60?joid=675b66d833be9bf5599fab18&redirect_joid=675b66d833be9bf5599fab18&back=search
675b48796c72cd54769ffe57,673ccb2c5cd56259d461edab,674,"63c0faf0068edc34f8ecbda9, financial analyst",,Davenport,42.8496729,-85.5299791,Grand Rapids,Michigan,financial analyst,Finance,https://app-next.findem.io/searches/675b48796c72cd54769ffe57?joid=673ccb2c5cd56259d461edab&redirect_joid=673ccb2c5cd56259d461edab&back=search
675b788a6c72cdb66a9ffe63,675b78740e2e5d455830f54a,9400,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Los Angeles,34.0549076,-118.242643,Los Angeles,California,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/675b788a6c72cdb66a9ffe63?joid=675b78740e2e5d455830f54a&redirect_joid=675b78740e2e5d455830f54a&back=search
675b1b076c72cdcf999ffe47,675b1ad23bef847df51af6c4,3957,"association, association manager, community, manager, membership",,Michigan,44.3148443,-85.6023643,,Michigan,"association, association manager, community, manager, membership",Other,https://app-next.findem.io/searches/675b1b076c72cdcf999ffe47?joid=675b1ad23bef847df51af6c4&redirect_joid=675b1ad23bef847df51af6c4&back=search
675b58ed6c72cd5fd59ffe5f,675b589d89970ea7bc13960c,439,"aba, behavi, registered behavi, technician, therapist",,Salt Lake City,40.7605601,-111.8881397,Salt Lake City,Utah,"aba, behavi, registered behavi, technician, therapist",Healthcare,https://app-next.findem.io/searches/675b58ed6c72cd5fd59ffe5f?joid=675b589d89970ea7bc13960c&redirect_joid=675b589d89970ea7bc13960c&back=search
675b88cc6c72cd04539ffe66,675b88af9722d753d41e3f3f,13473,"dishwasher, food service team member",,South Carolina,33.836081,-81.1637245,,South Carolina,"dishwasher, food service team member",Hospitality,https://app-next.findem.io/searches/675b88cc6c72cd04539ffe66?joid=675b88af9722d753d41e3f3f&redirect_joid=675b88af9722d753d41e3f3f&back=search
675b79726c72cd5fb19ffe64,675b79439722d7041b1e3f37,296,"associate, f, invent, klift, operat, specialist, warehouse, warehouse associate, y control",,Alexandria,31.2000924,29.9187387,Alexandria,Alexandria Governorate,"associate, invent, klift, operat, specialist, warehouse, warehouse associate, y control",Logistics,https://app-next.findem.io/searches/675b79726c72cd5fb19ffe64?joid=675b79439722d7041b1e3f37&redirect_joid=675b79439722d7041b1e3f37&back=search
675b799c6c72cd3e909ffe65,675b79439722d7041b1e3f37,4994,"dishwasher, food service team member",,Alexandria,31.2000924,29.9187387,Alexandria,Alexandria Governorate,"dishwasher, food service team member",Hospitality,https://app-next.findem.io/searches/675b799c6c72cd3e909ffe65?joid=675b79439722d7041b1e3f37&redirect_joid=675b79439722d7041b1e3f37&back=search
675c02da6c72cd806f9ffe6c,675c02a4012f3059137ea772,1403,"dishwasher, food service team member",,Pune,18.5204303,73.8567437,Pune,Maharashtra,"dishwasher, food service team member",Hospitality,https://app-next.findem.io/searches/675c02da6c72cd806f9ffe6c?joid=675c02a4012f3059137ea772&redirect_joid=675c02a4012f3059137ea772&back=search
675b8ce06c72cd9a009ffe68,675b8cd23bef84505e1af6d9,2069,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Leesburg,39.1154523,-77.5645323,Leesburg,Virginia,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/675b8ce06c72cd9a009ffe68?joid=675b8cd23bef84505e1af6d9&redirect_joid=675b8cd23bef84505e1af6d9&back=search
675bc0636c72cd82d19ffe6a,675bc044012f300b967ea5ec,4336,"business development representative, sales associate",,Moraga,37.8349263,-122.1296871,Moraga,California,"business development representative, sales associate",Other,https://app-next.findem.io/searches/675bc0636c72cd82d19ffe6a?joid=675bc044012f300b967ea5ec&redirect_joid=675bc044012f300b967ea5ec&back=search
675bc2dd6c72cdcc0b9ffe6b,675bc23cb7f9785813f508ad,20096,"seni, software developer, software engineer",,Moraga,37.8349263,-122.1296871,Moraga,California,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/675bc2dd6c72cdcc0b9ffe6b?joid=675bc23cb7f9785813f508ad&redirect_joid=675bc23cb7f9785813f508ad&back=search
675c4a276c72cdf24f9ffe77,6712b42c64e90a6250f57626,2,"crane, industrial equipment, inspect, overhead crane, overhead crane inspect",,Sioux Falls,43.5460223,-96.731265,Sioux Falls,South Dakota,"crane, industrial equipment, inspect, overhead crane, overhead crane inspect",Other,https://app-next.findem.io/searches/675c4a276c72cdf24f9ffe77?joid=6712b42c64e90a6250f57626&redirect_joid=6712b42c64e90a6250f57626&back=search
675c09a06c72cd29dd9ffe70,675c0914b199fe8ce2220192,137,"food service team member, server",,Cañon City,36.778261,-119.4179324,,California,"food service team member, server",Hospitality,https://app-next.findem.io/searches/675c09a06c72cd29dd9ffe70?joid=675c0914b199fe8ce2220192&redirect_joid=675c0914b199fe8ce2220192&back=search
675ba2d96c72cd06eb9ffe69,675ba2ca188fb9d18ca80738,77,,"health care, health insurance, home health care",Massachusetts,42.4072107,-71.3824374,,Massachusetts,,Other,https://app-next.findem.io/searches/675ba2d96c72cd06eb9ffe69?joid=675ba2ca188fb9d18ca80738&redirect_joid=675ba2ca188fb9d18ca80738&back=search
675c84766c72cda40e9ffe8b,675c8450fc119e43fd7e8a88,3097,"breakfast attendent, food service team member, server",,Tucson,32.2539787,-110.9741769,Tucson,Arizona,"breakfast attendent, food service team member, server",Hospitality,https://app-next.findem.io/searches/675c84766c72cda40e9ffe8b?joid=675c8450fc119e43fd7e8a88&redirect_joid=675c8450fc119e43fd7e8a88&back=search
675c64076c72cd563c9ffe81,675c63ea51ad2fb582fe3fca,4856,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Needham,42.2809285,-71.2377548,Needham,Massachusetts,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/675c64076c72cd563c9ffe81?joid=675c63ea51ad2fb582fe3fca&redirect_joid=675c63ea51ad2fb582fe3fca&back=search
675c5b936c72cd04479ffe7f,675c5a8ca8782cad70ebee5a,1084,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Springfield,42.1073251,-72.5813903,Springfield,Massachusetts,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/675c5b936c72cd04479ffe7f?joid=675c5a8ca8782cad70ebee5a&redirect_joid=675c5a8ca8782cad70ebee5a&back=search
675c75606c72cddb8b9ffe84,675c7552b7f9787685f50ddf,2209,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Lakeland,,,,,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/675c75606c72cddb8b9ffe84?joid=675c7552b7f9787685f50ddf&redirect_joid=675c7552b7f9787685f50ddf&back=search
675c642f6c72cdfa729ffe82,675c63ea51ad2fb582fe3fca,490,"healthcare, hospital, medical, medical secretary, secretary",,Needham,42.2809285,-71.2377548,Needham,Massachusetts,"healthcare, hospital, medical, medical secretary, secretary",Healthcare,https://app-next.findem.io/searches/675c642f6c72cdfa729ffe82?joid=675c63ea51ad2fb582fe3fca&redirect_joid=675c63ea51ad2fb582fe3fca&back=search
675c759d6c72cd29449ffe85,675c7552b7f9787685f50ddf,353,"clinical psychologist, licensed mental health therapist",,Lakeland,,,,,"clinical psychologist, licensed mental health therapist",Healthcare,https://app-next.findem.io/searches/675c759d6c72cd29449ffe85?joid=675c7552b7f9787685f50ddf&redirect_joid=675c7552b7f9787685f50ddf&back=search
675c83c16c72cdac3e9ffe8a,66db2323051b304b8947b23e,4184,sales executive,,Los Angeles,34.0549076,-118.242643,Los Angeles,California,sales executive,Other,https://app-next.findem.io/searches/675c83c16c72cdac3e9ffe8a?joid=66db2323051b304b8947b23e&redirect_joid=66db2323051b304b8947b23e&back=search
675c83176c72cd2a359ffe89,66db2323051b304b8947b23e,23305,"account executive, seni",,Los Angeles,34.0549076,-118.242643,Los Angeles,California,"account executive, seni",Other,https://app-next.findem.io/searches/675c83176c72cd2a359ffe89?joid=66db2323051b304b8947b23e&redirect_joid=66db2323051b304b8947b23e&back=search
675c89336c72cd8cd69ffe8c,672132ac89f4c9feedeae50d,39523,"account executive, sales representative",,Los Angeles,34.0549076,-118.242643,Los Angeles,California,"account executive, sales representative",Other,https://app-next.findem.io/searches/675c89336c72cd8cd69ffe8c?joid=672132ac89f4c9feedeae50d&redirect_joid=672132ac89f4c9feedeae50d&back=search
675c90476c72cd5a6a9ffe8d,675c9030a8782c2ae7ebee63,362,,"health care, health insurance, home health care",Las Vegas,36.171563,-115.1391009,Las Vegas,Nevada,,Other,https://app-next.findem.io/searches/675c90476c72cd5a6a9ffe8d?joid=675c9030a8782c2ae7ebee63&redirect_joid=675c9030a8782c2ae7ebee63&back=search
675d6bac6c72cda3979ffe96,675d6b8fb199fe7bb9220a05,6127,"seni, software developer, software engineer",,Tempe,33.4255104,-111.9400054,Tempe,Arizona,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/675d6bac6c72cda3979ffe96?joid=675d6b8fb199fe7bb9220a05&redirect_joid=675d6b8fb199fe7bb9220a05&back=search
675d6bfd6c72cd59da9ffe97,675d6b8fb199fe7bb9220a05,235,"contract, designer, gardening, home l, l, scape, scaping, scaping contract",,Tempe,33.4255104,-111.9400054,Tempe,Arizona,"contract, designer, gardening, home l, scape, scaping, scaping contract",Construction,https://app-next.findem.io/searches/675d6bfd6c72cd59da9ffe97?joid=675d6b8fb199fe7bb9220a05&redirect_joid=675d6b8fb199fe7bb9220a05&back=search
675cff7f6c72cdb84b9ffe95,675cfddefc119e66cd7f6637,25373,"associate, customer supp, resolution specialist, retail associate, sales flo, t representative",,Los Angeles,34.0549076,-118.242643,Los Angeles,California,"associate, customer supp, resolution specialist, retail associate, sales flo, t representative",Retail,https://app-next.findem.io/searches/675cff7f6c72cdb84b9ffe95?joid=675cfddefc119e66cd7f6637&redirect_joid=675cfddefc119e66cd7f6637&back=search
675cc1636c72cde0159ffe90,675cc154579553ec8771e13f,78,"66367e7e70ac396737ca2d1b, certified nursing assistant",,El Centro,32.792,-115.5630514,El Centro,California,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/675cc1636c72cde0159ffe90?joid=675cc154579553ec8771e13f&redirect_joid=675cc154579553ec8771e13f&back=search
675db16f6c72cd12889ffe99,675db145b7f97802fef54552,285,"bobcat, heavy equipment, operat, skid steer, skid steer operat",,Dallas,32.7766642,-96.7969879,Dallas,Texas,"bobcat, heavy equipment, operat, skid steer, skid steer operat",Construction,https://app-next.findem.io/searches/675db16f6c72cd12889ffe99?joid=675db145b7f97802fef54552&redirect_joid=675db145b7f97802fef54552&back=search
675cf0376c72cdc49c9ffe92,675cf02551ad2f3f75fe3fe0,660,"business development representative, sales associate",,Turlock,37.4945743,-120.8459786,Turlock,California,"business development representative, sales associate",Other,https://app-next.findem.io/searches/675cf0376c72cdc49c9ffe92?joid=675cf02551ad2f3f75fe3fe0&redirect_joid=675cf02551ad2f3f75fe3fe0&back=search
675ce08c6c72cd1ce49ffe91,675ce075b7f97880daf5372d,4041,"dishwasher, food service team member",,Worcester,52.1941389,-2.2190523,Worcester,England,"dishwasher, food service team member",Hospitality,https://app-next.findem.io/searches/675ce08c6c72cd1ce49ffe91?joid=675ce075b7f97880daf5372d&redirect_joid=675ce075b7f97880daf5372d&back=search
675e43dd6c72cde4c79ffe9f,675e43cffc119e00e3811e4b,34068,"seni, software developer, software engineer",,San Jose,37.33874,-121.8852525,San Jose,California,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/675e43dd6c72cde4c79ffe9f?joid=675e43cffc119e00e3811e4b&redirect_joid=675e43cffc119e00e3811e4b&back=search
675daff16c72cd31df9ffe98,675dafafb199fe1d3e220b22,4955,"seni, software developer, software engineer",,Lake Oswego,45.4192504,-122.6629863,Lake Oswego,Oregon,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/675daff16c72cd31df9ffe98?joid=675dafafb199fe1d3e220b22&redirect_joid=675dafafb199fe1d3e220b22&back=search
675dbcf86c72cd01299ffe9a,675dbce9a8782c1c90ebee69,3234,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Largo,34.0779403,-118.3763718,Los Angeles,California,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/675dbcf86c72cd01299ffe9a?joid=675dbce9a8782c1c90ebee69&redirect_joid=675dbce9a8782c1c90ebee69&back=search
675e8e3c6c72cda4239ffea1,675e8e2db7f9789339f57112,1315,"seni, software developer, software engineer",,Las Vegas,36.171563,-115.1391009,Las Vegas,Nevada,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/675e8e3c6c72cda4239ffea1?joid=675e8e2db7f9789339f57112&redirect_joid=675e8e2db7f9789339f57112&back=search
675e9c9b6c72cd3b259ffea2,675e9c84fc119e6fb8818ab6,1315,"seni, software developer, software engineer",,Las Vegas,36.171563,-115.1391009,Las Vegas,Nevada,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/675e9c9b6c72cd3b259ffea2?joid=675e9c84fc119e6fb8818ab6&redirect_joid=675e9c84fc119e6fb8818ab6&back=search
675f5b2b6c72cdfc7c9ffea6,675f5a5cb199fe7084220c7d,29896,"seni, software developer, software engineer",,New York,40.7127753,-74.0059728,New York,New York,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/675f5b2b6c72cdfc7c9ffea6?joid=675f5a5cb199fe7084220c7d&redirect_joid=675f5a5cb199fe7084220c7d&back=search
675f142c6c72cd8e749ffea3,675f13529deb9e0c71270c7d,11466,"business development representative, sales associate",,Elk Grove Village,42.0039178,-87.9703461,Elk Grove Village,Illinois,"business development representative, sales associate",Other,https://app-next.findem.io/searches/675f142c6c72cd8e749ffea3?joid=675f13529deb9e0c71270c7d&redirect_joid=675f13529deb9e0c71270c7d&back=search
